artista;luogo ;orario ;data;immagine ;biglietti;mappa;spotify*;instagram*;biografia;RockInRoma;RomeSummerFest
Interpol - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;28/06/2023;..\imgs\interpol-biglietti.jpg;https://www.ticketone.it/event/interpol-auditorium-parco-della-musica-ennio-morricone-16797710/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F28%2F2023&checkout=06%2F29%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B?si=078fdc9751514088;https://www.instagram.com/interpol/;Gli Interpol si formano a New York nel 1998 e pubblicano il loro album di debutto solo nel 2002, dopo diversi singoli, con una formazione comprendente Paul Banks (voce, chitarra), Daniel Kessler (chitarra), Sam Fogarino (batteria) e Carlos Dengler (basso, tastiere). L’esordio Turn on the bright lights esce in America per Matador e in Europa per Labels e fa guadagnare alla formazione le lodi di pubblica e critico, trasformando gli Interpol una band di culto, leader nel filone della “nuova” new wave. Il secondo album Antics esce nel 2004, e conferma la cifra stilistica del gruppo, che si colloca tra il garage rock newyorchese e la new wave britannica. Dopo essersi dedicati a progetti solisti a settembre 2010 esce INTERPOL, un ritorno alle origini.;NO;SI
Nu Genea - Rock in Roma;Ippodromo Le Capannelle;21:45;28/06/2023;..\imgs\nu-genea-biglietti.jpg;https://www.ticketone.it/event/nu-genea-ippodromo-le-capannelle-16604217/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F28%2F2023&checkout=06%2F29%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.8826001931445&nelng=12.637254768409548&swlat=41.787352335465414&swlng=12.49383226872385&zoom=11.705020811828136;https://open.spotify.com/artist/77J3V0V7sEOf5ifCDBSNaJ?si=cee0d10af7c4430b;https://www.instagram.com/nu_genea/;"Si distinguono, sin da subito, per la meticolosa ricerca che trae ispirazione da terreni sonori poco esplorati, mettendo al setaccio la musica del passato e rielaborandola in una personale formul a di suono che è groove allo stato puro con influenze disco, funk, boogie, elettronica, folk e tanto altro. Dopo l’acclamato LP strumentale, "" The Tony Allen Experiments "" (2015), in collaborazione con Tony Allen - storico batterista di Fela Kuti - nel 2018 pubblicano "" Nuova Napoli ”, un omaggio alla loro città natale: i sintetizzatori diventano un ponte tra passato e futuro, amalgamandosi a strumenti acustici, elettronica e voci in lingua napoletana.";SI;NO
Beth Hart - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;30/06/2023;..\imgs\beth-hart-biglietti.jpg;https://www.ticketone.it/event/beth-hart-auditorium-parco-della-musica-ennio-morricone-16325876/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F30%2F2023&checkout=07%2F01%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/30TrHDLNCKQVTYWOn9QqOC?si=3c42380a894849d3;https://www.instagram.com/officialbethhart/;Cantautrice americana con 14 dischi all’attivo, Hart è una tra le più grandi voci della scena rock e blues mondiale. Raggiunge il grande successo nel 1999 con “LA Song (Out Of This Town)”, brano inserito nell’ultima stagione della serie “Beverly Hills 90210” e che entra direttamente nella top 5 della Adult Contemporary statunitense e nella top 10 della Adult Top 40 di Billboard. A partire da questo momento la carriera di Beth Hart subisce un’impennata e il successo la porta a collaborare con personaggi come Slash, con il quale canta ‘Mother Maria’ inclusa nell’album solista del chitarrista dei Guns N’ Roses. Un’altra collaborazione fondamentale per la carriera della Hart è quella con Joe Bonamassa: insieme al celebre chitarrista blues incide infatti l’album ‘Seesaw’ che le permette di ricevere una candidatura ai Grammy Awards 2013 nella categoria ‘Best Blues Album’.;NO;SI
Marco Masini - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;01/07/2023;..\imgs\marco-masini-biglietti.jpg;https://www.ticketone.it/event/marco-masini-auditorium-parco-della-musica-ennio-morricone-16642298/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F01%2F2023&checkout=07%2F02%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/0kcOfjhVfDMTS09s9aLmuD?si=502cca39f5fe4245;https://www.instagram.com/marcomasini_official/;Marco Masini nasce a Firenze il 18 settembre 1964. A tre anni riceve in regalo, per Natale, una pianola-giocattolo: ci mette le mani e, a orecchio, riesce a suonare le note di “White Christmas”. Dietro consiglio dello zio, qualche anno più tardi, Marco comincia a prendere lezioni di pianoforte. Il suo impegno nella musica aumenta: va a Modena per sei mesi, facendo arrangiamenti per musica da discoteca in uno studio di registrazione, quindi torna a Firenze per ricominciare a studiare composizione, armonia e melodia, mantenendosi con esibizioni da piano-bar. Nonostante componga molti pezzi, Marco ha difficoltà al momento della loro presentazione alle case discografiche, che lo accusano di non avere “la faccia dell'artista” e di produrre canzoni dai testi troppo atipici rispetto a quello che la gente si aspetta di ascoltare. Nel 1990 è il momento di “Disperato”, che arriva primo a Sanremo tra le giovani proposte. All’album di debutto, Marco Masini, segue nel 1991 una seconda partecipazione a Sanremo con “Perché lo fai”, che si piazza terza al Festival ma prima nella classifica dei dischi più venduti dell’anno.;NO;SI
Paky + Shari - Rock in Roma;Ippodromo Le Capannelle;21:45;01/07/2023;..\imgs\paky-biglietti.jpg;https://www.ticketone.it/event/paky-ippodromo-le-capannelle-17000819/?affiliate=IGA;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F01%2F2023&checkout=07%2F02%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.84462845335818&nelng=12.584259293760852&swlat=41.804461446961795&swlng=12.55464770623638&zoom=13;https://open.spotify.com/artist/1KQJOTeIMbixtnSWY4sYs2?si=c40afbb86f824a91;https://www.instagram.com/pakyglory/;Paky, all’anagrafe Vincenzo Mattera, è un rapper classe 1999. Originario di Secondigliano (Napoli), a dieci anni si trasferisce a Rozzano al quale si ispirano alcuni dei testi che l’hanno portato al successo, e che l’hanno già reso uno degli artisti di riferimento della scena urban italiana. A neanche vent’anni, Paky pubblica il suo primo brano. Si intitola “Tutti i miei fra”, ed esce a febbraio 2019 con firma Pakartas, il primo pseudonimo scelto dal rapper, che in lituano significa impiccato. Il nome vuole esprimere una vita sospesa tra la luce e il buio, tra la vita e la morte, in cerca di ossigeno e disillusione. A marzo 2020 esce “Sport+Muscoli (RMX)”, una rivisitazione del brano di Marracash e Luchè contenuto in “Persona”. Con l’approdo in Island Records/Universal Music Italia, pubblica a gennaio 2022 altri due singoli da record: “Blauer” e “Mama I’m a Criminal”. Ed è a marzo dello stesso anno che i tempi sono maturi per il suo disco d’esordio. Si intitola “Salvatore”, e vanta collaborazioni d’eccezione con Marracash, Guè, Luchè, Shiva e Geolier. Diciassette tracce che suonano come un racconto, uno spaccato della vita e della sua anima, in cui oscillano “storie tristi e storie vere” a detta dell’autore, in bilico tra due metà. Una parte leggera, tra cui la hit “Blauer” che ne ha anticipato l’uscita, e un’altra più cupa i cui emergono le sue cicatrici profonde senza mezze misure.;SI;NO
Renga Nek;Auditorium Parco della Musica Ennio Morricone;21:00;02/07/2023;..\imgs\renga-nek-biglietti-2.jpg;https://www.ticketone.it/event/renga-nek-2023-auditorium-parco-della-musica-ennio-morricone-16702885/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F02%2F2023&checkout=07%2F03%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/3TAYxk5QBcHunmb0qkeTn2?si=86496974f7214173;https://www.instagram.com/nekfilipponeviani/;6 gennaio 1972 Filippo Neviani, in arte Nek, è nato a Sassuolo (Modena). Già all’età di nove anni ha i primi approcci con la batteria e la chitarra. Nel 1992 debutta con il nome d’arte NEK e esce il primo omonimo album. Nel 1997 firma il contratto con la WEA e partecipa al Festival di Sanremo con “Laura non c’è” contenuta nell’album “Lei, gli amici e tutto il resto” che conquista 6 dischi di Platino superando le 600.000 copie vendute. Francesco Renga nasce a Udine, il 12 giugno 1968. Pop, melodia, rock, tensione espressiva ed improvvise aperture orchestrali caratterizzano oggi la sua musica, chiudendo il cerchio di un percorso ventennale che lo ha visto debuttare come frontman di uno dei più influenti gruppi rock italiani degli anni ’90, i Timoria, per poi proseguire da solo alla ricerca di una propria strada nel corso degli anni ’90, pubblicando cinque album che hanno segnato altrettante fasi della sua carriera in perenne crescita artistica. ;NO;NO
Aurora - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;03/07/2023;..\imgs\aurora-biglietti-2.jpg;https://www.ticketone.it/event/aurora-auditorium-parco-della-musica-ennio-morricone-16601313/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F03%2F2023&checkout=07%2F04%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N?si=cf233b962aca4391;https://www.instagram.com/auroramusic/?hl=it;Poco più che ventenne, la giovanissima cantante norvegese Aurora si sta facendo strada nel mondo della musica a ritmi di premi internazionali e tour tutti sold-out. Nel 2015 ha vinto il prestigioso premio Spellemannprisen, il corrispettivo del Grammy norvegese, come miglior esordio con l’EP “Running with the Wolves” e due anni dopo, a gennaio 2017, si aggiudica due Norwegian Grammy come Pop Solo Artist of the Year e Music Video of the Year con il brano “I Went Too Far”, tratto da “All My Demons Greeting Me As A Friend”, il disco di debutto pubblicato a marzo 2016.;NO;SI
Lazza - Rock in Roma;Ippodromo Le Capannelle;21:45;03/07/2023;..\imgs\lazza-estate-biglietti.jpg;https://www.ticketone.it/event/lazza-ouvertour-summer-2023-ippodromo-le-capannelle-16629425/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F03%2F2023&checkout=07%2F04%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.8826001931445&nelng=12.637254768409548&swlat=41.787352335465414&swlng=12.49383226872385&zoom=11.705020811828136;https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM?si=35a77b5cfa71486c;https://www.instagram.com/thelazzinho/;Classe 1994, nel 2016 Lazza entra in 333 Mob. Ad aprile 2017 pubblica “Zzala”, il suo disco di esordio per 333 Mob in cui mette in luce anche le sue doti di pianista. È il singolo che anticipa l’uscita di “Re Mida”, il secondo album, che esce il 1° marzo 2019 per Island Records, esordisce al 1° posto in classifica e mette in luce una volta per tutte le sue conoscenze musicali, a partire dalla formazione da pianista ottenuta frequentando il Conservatorio di Milano. Il disco, anche grazie a un instore-tour affollato e al grande interesse dei media per un giovane artista che si distingue da tutti gli altri, resta in cima alla classifica anche dopo la prima settimana di uscita e solo su Spotify, in appena due settimane, supera i 50 milioni di streaming.;SI;NO
Blanco;Stadio Olimpico ;21:00;04/07/2023;..\imgs\blanco-stadi-biglietti.jpg;https://www.ticketone.it/event/blanco-stadio-olimpico-15987242/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F04%2F2023&checkout=07%2F05%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/1MRiIeZbc0cRuxOafDUCtH?si=e5c605de1c2a48b4;https://www.instagram.com/blanchitobebe/;"All'anagrafe Riccardo Fabbriconi, classe 2003, Blanco è un diamante grezzo che sta gradualmente disvelando le sfaccettature del proprio progetto. Uno stile, il suo, difficilmente inquadrabile, in cui le linee melodiche accattivanti, cantate con l'aggressività e l'emotività dell'adolescenza, convivono con una sensibilità autentica, trasparente. Sul palco porterà tutta la sua attitudine punk, cruda e provocatoria e il romanticismo, tipico della sua giovane età, presentando live tutte i suoi più grandi successi e il suo album d’esordio, “Blu Celeste”, certificato doppio disco di platino con oltre 370 milioni di stream realizzati sulle piattaforme digitali e 160 milioni di views su YouTube.
A febbraio Blanco parteciperà insieme a Mahmood al 72mo Festival di Sanremo nella categoria Campioni con il brano “Brividi”.";NO;NO
Capo Plaza - Rock in Roma;Ippodromo Le Capannelle;21:45;05/07/2023;..\imgs\capo-plaza-biglietti.jpg;https://www.ticketone.it/event/capo-plaza-ippodromo-le-capannelle-16343482/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F05%2F2023&checkout=07%2F06%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.88338418323636&nelng=12.662432567903153&swlat=41.78813749314895&swlng=12.519010068217426&zoom=11.705020811828136;https://open.spotify.com/artist/5SulO4l40qDuV9zUGLZx7n?si=22dc1fd79b3c4d17;https://www.instagram.com/capoplaza/;"Capo Plaza, pseudonimo di Luca D’Orso, è un rapper italiano classe ’98, originario di Salerno. Intorno ai 13 anni inizia a dedicarsi alla scrittura, esordendo nel 2013 con ""Sto giù"" pubblicato su YouTube. Comincia presto a collaborare con altri esponenti della scena: il 22 maggio 2014 esce ""Tutti i giorni"", brano in collaborazione con Sfera Ebbasta. ";SI;NO
James Bay - Roma Summer Fest;Auditorium Parco della Musica - Cavea;21:00;05/07/2023;..\imgs\james-bay-biglietti.jpg;https://www.ticketone.it/event/james-bay-auditorium-parco-della-musica-ennio-morricone-16681114/?affiliate=IGA;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F05%2F2023&checkout=07%2F06%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.939415103853776&nelng=12.48223959688005&swlat=41.91936452059625&swlng=12.46743380311841&zoom=14;https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD?si=838b3059b8114f3a;https://www.instagram.com/jamesbaymusic/;Cresciuto con Eric Clapton e Michel Jackson, purista del blues, Bay ha fatto il suo ingresso sulla scena musicale con i singoli “Hold Back The River”, che conta oltre 256 milioni di views su Youtube e 559 milioni di stream su Spotify, e “Let It Go”, con oltre 394 Milioni di views su Youtube e 958 milioni di strem su Spotify, entrambi estratti dal suo album d’esordio del 2015 “Chaos And The Calm”. Registrato a Nashville, grazie all’album James Bay ha ottenuto la nomina di “International Newcomer” agli ECHO Awards, “Best New Act” e “Best Solo Artist” ai Q Awards, e la candidatura di “Best Rock Album“, “Best Rock Song” e “Best New Artist” ai Grammy Awards 2016. Vincitore del Critics’ Choice Award ai Brit Awards 2015, del British Male Solo Artist ai Brit Awards 2016 e di un Ivor Novello Awards come “Most Performed Work”, è stato nominato come “Best New” e “Best PUSH” agli MTV EMA e “Best New Act” agli MTV VMA. Rientrato dal suo tour mondiale, nasce “Electric Light”. A quattro anni di distanza James Bay è tornato con un nuovo lavoro, “Leap”, uscito l'8 luglio 2022 via EMI Records/Republic Records. “Leap” è una raccolta di canzoni sincere e ricche di speranza, dedicate alle persone a lui più vicine.;NO;SI
